ID,Name,"Full Name",Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
758120111,awesome-vlm-architectures,gokayfem/awesome-vlm-architectures,660,34,2372,Markdown,main,"awesome, awesome-list, blip, clip, cogvlm, image-encoder, internlm, kosmos, llava, multimodal, qwen-vl, text-encoder, vision-language-model, vlm",0,"Creative Commons Zero v1.0 Universal",https://github.com/gokayfem/awesome-vlm-architectures,https://github.com/gokayfem,,2024-02-15T16:57:39Z,2025-02-26T03:35:28Z
234738359,pandocs,gbdev/pandocs,659,100,8417,Markdown,master,"boy, cheatsheet, datasheet, documentation, game, game-boy, gameboy, gamedev, pandocs, reference, retrodev",112,"Creative Commons Zero v1.0 Universal",https://github.com/gbdev/pandocs,https://github.com/gbdev,https://gbdev.io/pandocs/,2020-01-18T13:25:37Z,2025-02-22T10:15:41Z
389027859,Osdev-Notes,dreamportdev/Osdev-Notes,657,43,4586,Markdown,master,"assembly, c, hobby-kernel, hobby-os-kernel, kernel, kernel-development, kernel-hacking, operating-system-development, operating-system-learning, operating-systems, operating-systems-project, os, os-development, osdev, osdev-tutorial, osdevtutorial, programming, x86-64",2,Other,https://github.com/dreamportdev/Osdev-Notes,https://github.com/dreamportdev,https://github.com/dreamportdev/Osdev-Notes,2021-07-24T07:12:02Z,2025-02-25T02:19:33Z
534458463,nixos-in-production,Gabriella439/nixos-in-production,568,22,814,Markdown,main,,7,Other,https://github.com/Gabriella439/nixos-in-production,https://github.com/Gabriella439,,2022-09-09T01:41:56Z,2025-02-24T21:44:18Z
81662501,rfcs,NixOS/rfcs,560,162,301,Markdown,master,,22,"Creative Commons Attribution Share Alike 4.0 International",https://github.com/NixOS/rfcs,https://github.com/NixOS,,2017-02-11T15:41:27Z,2025-02-26T03:28:27Z
728428101,md-badges,inttter/md-badges,559,46,1102,Markdown,main,"awesome, awesome-lists, badges, badges-markdown, markdown, md-badges, profile, readme, readme-profile, shields-io, shieldsio, social",0,"MIT License",https://github.com/inttter/md-badges,https://github.com/inttter,https://inttter.github.io/md-badges/,2023-12-06T23:21:06Z,2025-02-26T06:19:00Z
588248254,TuringCourses,ZJU-Turing/TuringCourses,553,82,33056,Markdown,master,"courses, zju",7,,https://github.com/ZJU-Turing/TuringCourses,https://github.com/ZJU-Turing,https://zju-turing.github.io/TuringCourses/,2023-01-12T17:16:21Z,2025-02-26T04:04:27Z
66639319,osu-wiki,ppy/osu-wiki,495,1100,1838081,Markdown,master,"hacktoberfest, osu, wiki",139,Other,https://github.com/ppy/osu-wiki,https://github.com/ppy,https://osu.ppy.sh/help/wiki/,2016-08-26T10:27:36Z,2025-02-26T06:05:04Z
402445450,nolebase,nolebase/nolebase,485,72,230551,Markdown,main,"knowledge-base, obsidian, vitepress, vitepress-doc",3,"MIT License",https://github.com/nolebase/nolebase,https://github.com/nolebase,https://nolebase.ayaka.io,2021-09-02T14:12:17Z,2025-02-24T01:45:09Z
279842714,guilyx,guilyx/guilyx,449,228,2218,Markdown,master,"commits, dynamic, github, languages, profile, projects, readme, spotify, stats, wakatime",1,,https://github.com/guilyx/guilyx,https://github.com/guilyx,,2020-07-15T10:52:43Z,2025-02-25T14:41:02Z
448014863,mathwiki,zhaoshenzhai/mathwiki,441,21,36728,Markdown,master,"bash-script, hugo, latex-tikz, math-notes, mathjax",1,"MIT License",https://github.com/zhaoshenzhai/mathwiki,https://github.com/zhaoshenzhai,https://zhaoshenzhai.github.io/mathwiki/,2022-01-14T15:27:37Z,2025-02-23T15:37:20Z
181043517,git-tips,jaywcjlove/git-tips,434,128,266,Markdown,master,"git, gitbook, github, tips",0,,https://github.com/jaywcjlove/git-tips,https://github.com/jaywcjlove,https://jaywcjlove.github.io/git-tips,2019-04-12T16:18:28Z,2025-02-12T17:32:48Z
462900780,trinib,trinib/trinib,428,83,65594,Markdown,main,"animations, awesome, awesome-github, awesome-github-profiles, awesome-readme, cool-readme, cool-stuff, emojis, github, github-profile, github-workflows, markdown, profile, profile-card, profile-readme, readme, readme-badges, readme-games, readme-stats, readme-template",2,"Do What The F*ck You Want To Public License",https://github.com/trinib/trinib,https://github.com/trinib,https://huggingface.co/chat/,2022-02-23T20:48:58Z,2025-02-26T06:57:47Z
