ID,Name,"Full Name",Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
183483988,ruffle,ruffle-rs/ruffle,16194,843,153486,Rust,master,"emulator, flash, hacktoberfest, reimplementation, rust, swf",5585,Other,https://github.com/ruffle-rs/ruffle,https://github.com/ruffle-rs,https://ruffle.rs,2019-04-25T17:53:32Z,2025-02-26T04:57:26Z
136780445,pyxel,kitao/pyxel,15944,865,195899,Rust,main,"game, game-development, game-engine, gamedev, graphics, html, opengl, pico-8, pixel-art, python, pyxel, rust, tic-80, webgl",13,Other,https://github.com/kitao/pyxel,https://github.com/kitao,,2018-06-10T04:58:54Z,2025-02-26T06:45:57Z
101767772,wasmtime,bytecodealliance/wasmtime,15892,1366,114526,Rust,main,"aot, cranelift, jit, lightweight, portable, runtime, rust, sandbox, standalone, wasi, wasm, wasmtime, webassembly",800,"Apache License 2.0",https://github.com/bytecodealliance/wasmtime,https://github.com/bytecodealliance,https://wasmtime.dev/,2017-08-29T14:01:55Z,2025-02-26T03:20:56Z
47854924,book,rust-lang/book,15738,3540,57580,Rust,main,"book, mdbook, rust, rust-programming-language",182,Other,https://github.com/rust-lang/book,https://github.com/rust-lang,https://doc.rust-lang.org/book/,2015-12-11T22:49:49Z,2025-02-26T06:05:05Z
278933035,RustScan,RustScan/RustScan,15717,1070,14490,Rust,master,"docker, hacking, hacktoberfest, networking, nmap, pentesting, port, rust, scanning, security, security-tools",31,"GNU General Public License v3.0",https://github.com/RustScan/RustScan,https://github.com/RustScan,,2020-07-11T20:00:41Z,2025-02-26T06:54:01Z
48833910,tikv,tikv/tikv,15560,2160,120516,Rust,master,"cncf, consensus, distributed-transactions, hacktoberfest, key-value, raft, rocksdb, rust, tidb, tikv",1513,"Apache License 2.0",https://github.com/tikv/tikv,https://github.com/tikv,https://tikv.org,2015-12-31T04:51:32Z,2025-02-26T05:28:05Z
209799228,navi,denisidoro/navi,15534,518,1323,Rust,master,"bash, cheatsheets, cli, command-line, rust, shell, snippet, snippets, terminal",89,"Apache License 2.0",https://github.com/denisidoro/navi,https://github.com/denisidoro,,2019-09-20T13:38:20Z,2025-02-25T23:33:53Z
591273534,carbonyl,fathyb/carbonyl,14986,296,283,Rust,main,"browser, chromium, terminal",75,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/fathyb/carbonyl,https://github.com/fathyb,,2023-01-20T10:58:22Z,2025-02-26T03:20:20Z
23500865,hyper,hyperium/hyper,14971,1626,12234,Rust,master,"http, hyper, rust",236,"MIT License",https://github.com/hyperium/hyper,https://github.com/hyperium,https://hyper.rs,2014-08-30T21:14:33Z,2025-02-25T22:14:35Z
75688610,zola,getzola/zola,14849,1007,82932,Rust,master,"blog-engine, cms, content-management-system, documentation-tool, markdown, markdown-to-html, rust, site-generator, static, static-site-generator, tera",324,"MIT License",https://github.com/getzola/zola,https://github.com/getzola,https://www.getzola.org,2016-12-06T02:57:25Z,2025-02-26T01:39:58Z
31315121,clap,clap-rs/clap,14744,1078,19988,Rust,master,"argument-parser, argument-parsing, command-line, command-line-parser, parsed-arguments, positional-arguments, rust, subcommands",346,"Apache License 2.0",https://github.com/clap-rs/clap,https://github.com/clap-rs,docs.rs/clap,2015-02-25T13:36:33Z,2025-02-26T03:40:15Z
2823326,asciinema,asciinema/asciinema,14718,927,3207,Rust,develop,"asciicast, asciinema, cli, recorder, recording, rust, terminal",22,"GNU General Public License v3.0",https://github.com/asciinema/asciinema,https://github.com/asciinema,https://asciinema.org,2011-11-21T21:45:44Z,2025-02-26T06:05:26Z
115039706,rust-analyzer,rust-lang/rust-analyzer,14668,1681,85911,Rust,master,"hacktoberfest, lsp-server, rust",1747,"Apache License 2.0",https://github.com/rust-lang/rust-analyzer,https://github.com/rust-lang,https://rust-analyzer.github.io/,2017-12-21T19:24:42Z,2025-02-26T06:16:54Z
