ID,Name,Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
1424470,moment/moment,48073,7054,22191,JavaScript,develop,,275,"MIT License",https://github.com/moment/moment,https://github.com/moment,momentjs.com,2011-03-01T02:46:06Z,2025-02-23T17:24:46Z
46629305,NARKOZ/hacker-scripts,48008,6650,105,JavaScript,master,,68,,https://github.com/NARKOZ/hacker-scripts,https://github.com/NARKOZ,,2015-11-21T19:05:09Z,2025-02-24T22:26:00Z
58836534,algorithm-visualizer/algorithm-visualizer,47149,7335,21182,JavaScript,master,"algorithm, animation, data-structure, visualization",67,"MIT License",https://github.com/algorithm-visualizer/algorithm-visualizer,https://github.com/algorithm-visualizer,https://algorithm-visualizer.org/,2016-05-15T00:27:45Z,2025-02-24T18:09:46Z
34302698,serverless/serverless,46599,5735,100191,JavaScript,main,"aws, aws-dynamodb, aws-lambda, azure-functions, google-cloud-functions, microservice, serverless, serverless-architectures, serverless-framework",1234,"MIT License",https://github.com/serverless/serverless,https://github.com/serverless,https://serverless.com,2015-04-21T03:48:40Z,2025-02-24T22:05:03Z
3214406,meteor/meteor,44571,5205,133504,JavaScript,devel,"build-system, framework, hacktoberfest, hacktoberfest2023, javascript, meteor, mongodb, nodejs, npm, react, reactive-programming, realtime, rpc, zero-configuration",358,Other,https://github.com/meteor/meteor,https://github.com/meteor,https://meteor.com,2012-01-19T01:58:17Z,2025-02-24T20:33:01Z
99598595,parcel-bundler/parcel,43681,2267,58027,JavaScript,v2,"assets, build-tool, commonjs, compiler, css, es6, html, javascript, module-bundler, modules, web",617,"MIT License",https://github.com/parcel-bundler/parcel,https://github.com/parcel-bundler,https://parceljs.org,2017-08-07T16:36:47Z,2025-02-24T22:33:04Z
255378816,bigskysoftware/htmx,43677,1416,97093,JavaScript,master,"hateoas, html, htmx, hyperscript, javascript, rest",608,Other,https://github.com/bigskysoftware/htmx,https://github.com/bigskysoftware,https://htmx.org,2020-04-13T16:17:51Z,2025-02-25T01:45:06Z
364474335,google/zx,43632,1122,2196,JavaScript,main,"bash, cli, javascript, nodejs, shell",11,"Apache License 2.0",https://github.com/google/zx,https://github.com/google,https://google.github.io/zx/,2021-05-05T05:50:01Z,2025-02-24T23:05:16Z
110058856,LeCoupa/awesome-cheatsheets,41706,6362,8957,JavaScript,master,"backend, bash, cheatsheet, cheatsheets, database, django, docker, feathersjs, frontend, javascript, kubernetes, language, nodejs, php, programming-language, redis, sailsjs, vim, vuejs, xcode",120,"MIT License",https://github.com/LeCoupa/awesome-cheatsheets,https://github.com/LeCoupa,https://lecoupa.github.io/awesome-cheatsheets/,2017-11-09T02:47:15Z,2025-02-24T23:30:57Z
80276391,GitSquared/edex-ui,41636,2667,31579,JavaScript,master,"desktop, edex-ui, electron, linux, macos, nodejs, science-fiction, shell, terminal, touchscreen, tron, unixporn, windows",6,"GNU General Public License v3.0",https://github.com/GitSquared/edex-ui,https://github.com/GitSquared,,2017-01-28T09:35:02Z,2025-02-24T23:53:57Z
649170660,Mintplex-Labs/anything-llm,38780,3723,44535,JavaScript,master,"agent-framework-javascript, ai-agents, crewai, custom-ai-agents, deepseek, deepseek-r1, desktop-app, llama3, llm, llm-application, llm-webui, lmstudio, local-llm, localai, multimodal, nodejs, ollama, rag, vector-database, webui",251,"MIT License",https://github.com/Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs,https://anythingllm.com,2023-06-04T02:29:14Z,2025-02-25T01:51:39Z
9393759,phaserjs/phaser,37590,7109,444893,JavaScript,master,"canvas, discord-activities, facebook-instant-games, game-development, game-frameworks, gamedev, html5-game-development, javascript, phaser, phaser-development, phaserjs, webgl, youtube-playables",86,"MIT License",https://github.com/phaserjs/phaser,https://github.com/phaserjs,https://phaser.io,2013-04-12T12:27:51Z,2025-02-24T22:41:59Z
42283287,preactjs/preact,37172,1967,17898,JavaScript,main,"components, dom, jsx, preact, react, vdom, virtual-dom",154,"MIT License",https://github.com/preactjs/preact,https://github.com/preactjs,https://preactjs.com,2015-09-11T02:40:18Z,2025-02-24T21:38:51Z
11551538,koajs/koa,35357,3224,3536,JavaScript,master,koa,28,"MIT License",https://github.com/koajs/koa,https://github.com/koajs,https://koajs.com,2013-07-20T18:53:45Z,2025-02-25T00:34:13Z
94498635,carbon-app/carbon,34917,1934,20154,JavaScript,main,"beautiful, carbon, education, github-gist, javascript, presentation, sharing, snippets, tweet",57,"MIT License",https://github.com/carbon-app/carbon,https://github.com/carbon-app,https://carbon.now.sh,2017-06-16T02:50:28Z,2025-02-24T19:58:22Z
21125024,typicode/husky,33139,1045,4438,JavaScript,main,"commit, git, hooks, pre-commit",73,"MIT License",https://github.com/typicode/husky,https://github.com/typicode,https://typicode.github.io/husky,2014-06-23T12:14:21Z,2025-02-25T01:47:32Z
33041711,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,31972,5682,380,JavaScript,main,"rtfm, stfw, translation",7,"MIT License",https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,https://github.com/ryanhanwu,,2015-03-28T16:52:40Z,2025-02-25T01:56:24Z
