"Function Name",Count
get_available_post_mime_types,2
get_upload_iframe_src,2
verify_file_md5,2
_unzip_file_ziparchive,2
_unzip_file_pclzip,2
theme_update_available,2
wxr_site_url,2
wxr_authors_list,2
wxr_cat_name,2
wxr_category_description,2
wxr_tag_name,2
wxr_tag_description,2
wxr_term_description,2
wxr_nav_menu_terms,2
wxr_post_taxonomy,2
uninstall_plugin,2
_upgrade_422_remove_genericons,2
_upgrade_440_force_deactivate_incompatible_plugins,2
update_core,2
find_core_auto_update,2
meta_form,2
wp_list_post_revisions,2
wp_install_maybe_enable_pretty_permalinks,2
wp_new_blog_notification,2
pre_schema_upgrade,2
upgrade_all,2
upgrade_network,2
upgrade_230_options_table,2
upgrade_100,2
upgrade_101,2
upgrade_110,2
upgrade_130,2
upgrade_160,2
upgrade_210,2
upgrade_old_slugs,2
upgrade_230,2
upgrade_230_old_tables,2
upgrade_250,2
upgrade_252,2
upgrade_260,2
upgrade_270,2
upgrade_280,2
upgrade_290,2
upgrade_300,2
upgrade_330,2
upgrade_340,2
upgrade_350,2
upgrade_370,2
upgrade_372,2
upgrade_380,2
upgrade_400,2
upgrade_430,2
upgrade_431,2
upgrade_440,2
maybe_disable_link_manager,2
maybe_disable_automattic_widgets,2
get_alloptions_110,2
make_site_theme,2
translate_level_to_role,2
upgrade_430_fix_comments,2
drop_index,2
make_site_theme_from_oldschool,2
make_site_theme_from_default,2
install_search_form,2
user_can_access_admin_page,2
add_menu_classes,2
stream_preview_image,2
wp_ajax_trash_post,2
_wp_ajax_menu_quick_search,2
wp_restore_image,2
wp_underscore_playlist_templates,2
wp_update_link,2
wp_set_link_cats,2
install_theme_search_form,2
url_shorten,2
display_plugins_table,2
install_popular_tags,2
links_add_base_url,2
wp_nav_menu_post_type_meta_boxes,2
wp_nav_menu_taxonomy_meta_boxes,2
translations_api,2
wp_edit_posts_query,2
_rotate_image_resource,2
_flip_image_resource,2
_crop_image_resource,2
wp_stream_image,2
wp_save_image_file,2
parent_dropdown,2
get_image_tag,2
wp_caption_input_textarea,2
image_link_input_fields,2
image_align_input_fields,2
image_size_input_fields,2
get_attachment_fields_to_edit,2
the_media_upload_tabs,2
the_search_query,2
wp_count_attachments,2
clean_attachment_cache,2
insert_with_markers,2
iis7_add_rewrite_rule,2
iis7_delete_rewrite_rule,2
wp_autosave,2
_media_states,2
file_is_displayable_image,2
wp_read_video_metadata,2
wp_exif_date2ts,2
wp_kses_post_deep,2
meta_box_prefs,2
wp_tiny_mce,2
wp_category_checklist,2
wp_dropdown_cats,2
unregister_setting,2
like_escape,2
image_resize,2
get_screen_icon,2
_wp_menu_output,2
dismissed_updates,2
dismiss_core_update,2
undismiss_core_update,2
core_upgrade_preamble,2
list_plugin_updates,2
list_theme_updates,2
list_translation_updates,2
do_dismiss_core_update,2
do_undismiss_core_update,2
do_core_upgrade,2
validate_active_plugins,2
wp_ajax_upload_attachment,2
get_shortcut_link,2
wp_default_scripts,2
_copy_image_file,2
find_posts_div,2
install_themes_upload,2
bulk_edit_posts,2
wp_credits,2
install_network,2
populate_network,2
revoke_super_admin,2
grant_super_admin,2
get_user_to_edit,2
choose_primary_blog,2
get_enclosed,2
wp_get_http_headers,2
path_is_absolute,2
_wp_json_prepare_data,2
shortcode_exists,2
wp_kses_attr_parse,2
wp_kses_one_attr,2
get_shortcode_atts_regex,2
get_comment_author_email_link,2
get_comment_author_url_link,2
get_post_reply_link,2
get_cancel_comment_reply_link,2
_pad_term_counts,2
_update_generic_term_count,2
wp_get_split_terms,2
get_the_taxonomies,2
get_comment_guid,2
get_the_tags,2
get_the_category_rss,2
wp_cache_close,2
_get_wptexturize_shortcode_regex,2
_get_wptexturize_split_regex,2
get_html_split_regex,2
_split_str_by_whitespace,2
strip_shortcodes,2
wp_pre_kses_less_than,2
wp_staticize_emoji,2
atom_enclosure,2
is_email_address_unsafe,2
force_ssl_content,2
get_dirsize,2
the_excerpt_embed,2
wp_kses_js_entities,2
wp_kses_hook,2
wp_kses_split,2
wp_kses_split2,2
wp_kses_stripslashes,2
wp_kses_attr,2
wp_kses_check_attr_val,2
wp_kses_html_error,2
wp_kses_hair_parse,2
wp_kses_bad_protocol_once2,2
wp_kses_decode_entities,2
register_taxonomy_for_object_type,2
wp_untrash_post_comments,2
wp_publish_post,2
wp_get_attachment_thumb_file,2
get_lastpostdate,2
rest_api_register_rewrites,2
rest_ensure_request,2
get_page_hierarchy,2
iis7_save_url_rewrite_rules,2
is_comments_popup,2
redirect_guess_404_permalink,2
get_category_by_path,2
redirect_canonical,2
"Sodium\randombytes_buf",2
get_post_custom_values,2
walk_page_dropdown_tree,2
walk_page_tree,2
wp_post_revision_title_expanded,2
walk_category_dropdown_tree,2
walk_category_tree,2
get_page_statuses,2
get_locale_stylesheet_uri,2
remove_theme_mods,2
mysql_ping,2
_get_additional_user_keys,2
wp_new_user_notification,2
wp_remote_retrieve_cookies,2
wp_remote_retrieve_cookie,2
get_allowed_http_origins,2
get_blog_status,2
comment_author_rss,2
get_approved_comments,2
get_blog_list,2
comment_text_rss,2
get_page_link,2
edit_term_link,2
get_search_link,2
adjacent_posts_rel_link,2
get_next_posts_page_link,2
next_posts,2
get_previous_posts_page_link,2
previous_posts,2
get_posts_nav_link,2
get_the_post_navigation,2
get_the_comments_navigation,2
get_the_comments_pagination,2
do_feed,2
get_index_template,2
get_post_embed_url,2
prepend_attachment,2
_upgrade_cron_array,2
remove_all_shortcodes,2
wp_admin_bar_appearance_menu,2
wp_blacklist_check,2
get_comment_count,2
wp_notify_postauthor,2
pingback,2
do_enclose,2
do_trackbacks,2
weblog_ping,2
is_local_attachment,2
discover_pingback_server_uri,2
add_ping,2
_register_widget_update_callback,2
_register_widget_form_callback,2
wp_convert_widget_settings,2
setup_userdata,2
wp_destroy_current_session,2
xdiff_string_diff,2
_mb_substr,2
_mb_strlen,2
wp_get_pomo_file_data,2
ms_file_constants,2
wp_image_add_srcset_and_sizes,2
adjacent_image_link,2
wp_plupload_default_settings,2
do_shortcode_tag,2
rss_enclosure,2
ms_subdomain_constants,2
wp_load_core_site_options,2
ms_upload_constants,2
print_head_scripts,2
print_late_styles,2
print_footer_scripts,2
is_new_day,2
get_the_generator,2
user_can_create_post,2
user_can_edit_post_comments,2
get_linkobjects,2
get_linksbyname,2
wp_list_cats,2
wp_list_authors,2
get_linkrating,2
post_comments_feed_link,2
get_all_category_ids,2
get_category_children,2
make_url_footnote,2
get_attachment_innerHTML,2
get_attachment_icon_src,2
get_attachment_icon,2
wp_unregister_sidebar_widget,2
delete_usermeta,2
get_boundary_post,2
get_boundary_post_rel_link,2
get_index_rel_link,2
get_parent_post_rel_link,2
get_themes,2
wp_get_http,2
get_the_modified_author,2
get_the_author_link,2
get_the_author_posts,2
get_the_author_posts_link,2
get_private_posts_cap_sql,2
reset_password,2
register_new_user,2
add_options_page,2
hello_dolly_get_lyric,2
twentysixteen_entry_date,2
twentysixteen_entry_taxonomies,2
twentysixteen_categorized_blog,2
twentyfifteen_categorized_blog,2
wp_create_tag,2
twentyfourteen_list_authors,2
twentyfourteen_post_nav,2
twentyfourteen_the_attached_image,2
validate_blog_form,2
confirm_another_blog_signup,2
show_user_form,2
validate_user_form,2
confirm_user_signup,2
wpmu_signup_blog,2
confirm_blog_signup,2
validate_user_signup,2
validate_blog_signup,2
validate_another_blog_signup,2
get_blogaddress_by_name,2
customizer_library_get_default,2
customizer_library_get_all_fonts,2
zues_bypostauthor,2
zues_site_title,2
session_flush,2
session_merge,2
generateUpToDateMimeArray,2
ImageSetPixel,2
ImageCopyResized,2
all_files,2
output_lang,2
get_msgid,2
install_get_lang,2
install_throw_json,2
install_get_current_db_driver,2
install_get_db_type,2
install_config_file,2
install_remove_config_file,2
themeConfig,2
askChoice,2
magentoDeployAssetsSplit,2
commandSupportsOption,2
timestamp,2
codeigniter4_version_compare,2
rr,2
laravel_version_compare,2
supervisordGetBasicAuthToken,2
env_stringify,2
is_framework_recipe,2
framework_brand_name,2
recipe_to_md_link,2
find_line_number,2
executeCommand,2
geturlarray,2
buildurl,2
rewritecookies,2
getcontenttype,2
getcontentencoding,2
removeheader,2
getfilename,2
compatible_gzinflate,2
rewrite,2
camel_case,2
starts_with,2
pcntl_sigtimedwait,2
str_begins,2
yourls_load_default_textdomain,2
yourls_xe,2
yourls_is_rtl,2
yourls_get_available_languages,2
yourls_l10n_months,2
yourls_insert_with_markers,2
yourls_initialize_options,2
yourls_insert_sample_links,2
yourls_phpass_check,2
yourls_tick,2
yourls_skip_password_hashing,2
yourls_check_timestamp,2
yourls_get_actions,2
yourls_geo_countrycode_to_countryname,2
yourls_http_get_body,2
yourls_http_get_proxy_bypass_host,2
yourls_is_valid_github_repo_url,2
yourls_new_core_version_notice,2
yourls_get_version_from_zipball_url,2
yourls_validate_core_version_response_keys,2
yourls_can_http_over_ssl,2
yourls_http_user_agent,2
yourls_skip_version_check,2
yourls_esc_textarea,2
yourls_kses_allowed_protocols,2
yourls_string2int,2
yourls_make_regexp_pattern,2
yourls_seems_utf8,2
yourls_kses_allowed_entities,2
yourls_get_num_queries,2
yourls_get_all_options,2
yourls_get_current_version_from_sql,2
yourls_maybe_unserialize,2
yourls_maybe_serialize,2
yourls_get_relative_url,2
yourls_http_request,2
yourls_upgrade_is_needed,2
yourls_db_connect,2
yourls_maintenance_mode,2
yourls_set_installed,2
yourls_valid_unicode,2
yourls_store_cookie,2
yourls_get_nonce_life,2
yourls_kses_normalize_entities,2
yourls_rawurldecode_while_encoded,2
yourls_get_domain,2
yourls_get_keyword_stats,2
yourls_table_add_row,2
yourls_get_longurl_keywords,2
yourls_escape,2
yourls_escape_real,2
yourls_call_all_hooks,2
yourls_no_frame_header,2
yourls_upgrade,2
yourls_get_keyword_timestamp,2
yourls_get_favicon_url,2
xml_convert,2
xss_clean,2
sanitize_filename,2
strip_image_tags,2
strip_slashes,2
reduce_multiples,2
convert_accented_characters,2
word_censor,2
highlight_code,2
highlight_phrase,2
word_wrap,2
random_element,2
elements,2
form_input,2
form_checkbox,2
get_file_info,2
human_to_unix,2
date_range,2
url_title,2
prep_url,2
safe_mailto,2
sqlsrv_fetch_object,2
ibase_drop_db,2
odbc_fetch_into,2
ibase_service_detach,2
is_https,2
mcrypt_list_algorithms,2
mcrypt_enc_get_algorithms_name,2
mcrypt_enc_get_block_size,2
wincache_ucache_inc,2
wincache_ucache_dec,2
apc_inc,2
apc_dec,2
force_download,2
_get_validation_object,2
wc_admin_update_300_update_is_read_from_last_read,2
unregister_post_type,2
wc_clear_template_cache,2
wc_rest_validate_reports_request_arg,2
get_woocommerce_api_url,2
wc_update_order,2
wc_print_js,2
wc_decimal_to_fraction,2
wc_get_coupon_code_by_id,2
wc_product_force_unique_sku,2
wc_sanitize_term_text_based,2
wc_get_pay_buttons,2
reset_phpmailer_instance,2
wc_delete_order_item_meta,2
wc_customer_edit_account_url,2
wc_get_account_menu_item_classes,2
wc_get_account_payment_methods_types,2
wc_get_account_formatted_address,2
wc_get_account_saved_payment_methods_list_item_cc,2
wc_get_customer_last_order,2
spyc_load,2
"Utils\assoc_args_to_str",2
get_vendor_paths,2
checkString,2
compareTables,2
wc_sanitize_coupon_code,2
wc_asort_by_locale,2
rest_preload_api_request,2
wp_delete_site,2
wc_cleanup_directory,2
wc_cleanup_csv_files,2
wc_cleanup_analytics_table,2
wc_cleanup_reset_site,2
remove_role,2
wc_reduce_stock_levels,2
wc_deprecated_hook,2
wc_cart_totals_shipping_method_label,2
wc_locate_template,2
wc_walk_category_dropdown_tree,2
wc_product_post_type_link,2
add_term_meta,2
wc_get_brands,2
wc_is_wp_default_theme_active,2
woocommerce_template_loop_add_to_cart,2
woocommerce_related_products,2
wc_back_link,2
wc_set_user_last_update_time,2
wc_postcode_location_matcher,2
wc_update_product_lookup_tables_is_running,2
register_importer,2
wp_import_handle_upload,2
wc_importer_current_locale,2
add_dashboard_page,2
wc_get_tax_rounding_mode,2
wc_get_default_product_type_options,2
post_categories_meta_box,2
sanitize_textarea_field,2
woocommerce_wp_radio,2
woocommerce_wp_textarea_input,2
is_lost_password_page,2
wc_get_product_category_list,2
wc_get_product_tag_list,2
_wc_recount_terms_by_product,2
jetpack_require_lib_dir,2
wc_get_is_pending_statuses,2
wc_update_product_lookup_tables,2
wp_filter_kses,2
wc_get_logout_redirect_url,2
wc_get_terms_and_conditions_checkbox_text,2
wc_replace_policy_page_link_placeholders,2
wc_privacy_policy_text,2
woocommerce_get_product_subcategories,2
woocommerce_output_product_categories,2
wc_product_has_global_unique_id,2
wc_admin_get_core_pages_to_connect,2
wc_update_product_lookup_tables_rating_count,2
sanitize_sql_orderby,2
as_next_scheduled_action,2
wc_check_if_attribute_name_is_reserved,2
wc_reviews_enabled,2
wc_get_cart_undo_url,2
wc_product_attach_featured_image,2
wc_cart_round_discount,2
wc_get_server_database_version,2
wc_set_template_cache,2
get_woocommerce_currency_symbols,2
wc_product_class,2
wc_get_post_data_by_key,2
wc_get_customer_saved_methods_list,2
wc_cart_totals_taxes_total_html,2
woocommerce_shipping_calculator,2
wc_get_gallery_image_html,2
wc_get_theme_slug_for_templates,2
wp_register_block_metadata_collection,2
wc_initial_state,2
wp_deregister_script,2
as_enqueue_async_action,2
wc_calypso_bridge_is_woo_express_plan,2
wp_tinymce_inline_scripts,2
wc_admin_get_breadcrumbs,2
rest_get_endpoint_args_for_schema,2
wc_release_stock_for_order,2
unregister_block_type,2
get_default_block_editor_settings,2
_wp_get_iframed_editor_assets,2
tideways_xhprof_enable,2
tideways_xhprof_disable,2
parse_user_agent,2
twig_array_map,2
todo,2
normalize_windows_os_output,2
testDirectory,2
insertSpeedtestUser,2
obfdeobf,2
subClasses,2
vsCodeFindBladeFiles,2
vscodeCollectTranslations,2
newrelic_set_appname,2
newrelic_name_transaction,2
mcrypt_enc_get_key_size,2
eaccelerator_put,2
getAttributeOptionValue,2
getFormattedGroup,2
getChangedFiles,2
generateChangedFilesList,2
wp_is_fatal_error_handler_enabled,2
wp_get_active_and_valid_themes,2
register_and_do_post_meta_boxes,2
wp_print_community_events_templates,2
wp_get_theme_file_editable_extensions,2
wp_print_file_editor_templates,2
_wp_privacy_resend_request,2
is_term_publicly_viewable,2
wp_widget_control,2
wp_privacy_anonymize_ip,2
wp_maybe_decline_date,2
wp_get_plugin_file_editable_extensions,2
update_site_cache,2
add_allowed_options,2
wp_is_authorize_application_redirect_url_valid,2
wp_get_default_update_https_url,2
wp_is_site_url_using_https,2
wp_is_https_supported,2
wp_send_user_request,2
wp_privacy_exports_dir,2
update_site_meta,2
delete_expired_transients,2
wp_get_plugin_action_button,2
wp_update_image_subsizes,2
get_shortcode_tags_in_content,2
_get_plugin_from_callback,2
get_media_states,2
human_readable_duration,2
wp_get_original_image_url,2
wp_get_media_creation_timestamp,2
wp_get_extension_error_description,2
wp_create_image_subsizes,2
wp_get_missing_image_subsizes,2
_wp_image_meta_replace_original,2
use_block_editor_for_post_type,2
maybe_hash_hex_color,2
wp_default_packages_vendor,2
wp_default_packages_scripts,2
_wp_personal_data_handle_actions,2
_wp_personal_data_cleanup_requests,2
comment_author_url,2
get_legacy_widget_block_editor_settings,2
_wp_check_existing_file_names,2
wp_get_default_extension_for_mime_type,2
wp_get_ext_types,2
is_comment_feed,2
_canonical_charset,2
wp_recursive_ksort,2
wp_get_default_update_php_url,2
block_core_social_link_services,2
get_comments_pagination_arrow,2
wp_enqueue_block_style,2
get_block_core_post_featured_image_border_attributes,2
wp_render_widget,2
get_query_pagination_arrow,2
wp_interactivity_data_wp_context,2
block_core_navigation_submenu_render_submenu_icon,2
get_block_bindings_source,2
block_core_page_list_render_nested_page_list,2
register_post_meta,2
build_variation_for_navigation_link,2
block_core_navigation_add_directives_to_submenu,2
block_core_navigation_filter_out_empty_blocks,2
block_core_navigation_insert_hooked_blocks,2
block_core_navigation_get_menu_items_at_location,2
block_core_navigation_get_post_ids,2
block_core_navigation_build_css_font_sizes,2
block_core_navigation_block_contains_core_navigation,2
wp_register_script_module,2
register_block_script_handle,2
register_block_script_module_id,2
register_block_style_handle,2
strip_core_block_namespace,2
traverse_and_serialize_block,2
filter_block_kses,2
_wp_footnotes_kses_init_filters,2
_wp_copy_post_meta,2
unregister_meta_key,2
clean_taxonomy_cache,2
wp_get_development_mode,2
wp_is_maintenance_mode,2
wp_check_jsonp_callback,2
wp_register_tinymce_scripts,2
_make_clickable_rel_attr,2
_sanitize_text_fields,2
_wp_emoji_list,2
get_oembed_response_data_for_url,2
wp_get_script_tag,2
wp_insert_site,2
wp_map_nav_menu_locations,2
wp_lazyload_site_meta,2
"Mf2\parse",2
"Mf2\fetch",2
is_post_status_viewable,2
wp_resolve_post_date,2
wp_add_trashed_suffix_to_post_name_for_post,2
rest_get_queried_resource_route,2
rest_sanitize_request_arg,2
rest_stabilize_value,2
rest_validate_json_schema_pattern,2
rest_are_values_equal,2
rest_handle_multi_type_schema,2
rest_validate_number_value_from_schema,2
rest_sanitize_object,2
rest_sanitize_array,2
rest_validate_array_contains_unique_items,2
get_header_video_settings,2
wp_prime_network_option_caches,2
get_registered_settings,2
get_the_post_thumbnail_caption,2
has_header_image,2
is_header_video_active,2
has_custom_header,2
wp_password_needs_rehash,2
wp_user_request_action_description,2
wp_prepare_site_data,2
wp_update_site,2
is_protected_endpoint,2
_wp_get_presets_class_name,2
wp_get_layout_definitions,2
wp_resolve_block_style_variation_ref_values,2
the_embed_site_title,2
stream_context_set_options,2
wp_using_themes,2
is_post_embeddable,2
get_classic_theme_supports_block_editor_settings,2
wp_print_font_faces,2
get_default_block_categories,2
wp_get_first_block,2
wp_check_comment_data,2
wp_check_comment_disallowed_list,2
get_block_theme_folders,2
_add_block_template_part_area_info,2
_add_block_template_info,2
_build_block_template_object_from_post_object,2
_wp_build_title_and_description_for_single_post_type_block_template,2
_build_block_template_result_from_file,2
block_template_part,2
_wp_get_current_user,2
wp_sizes_attribute_includes_valid_auto,2
wp_image_src_get_dimensions,2
wp_omit_loading_attr_threshold,2
remove_rewrite_tag,2
remove_permastruct,2
wp_playlist_scripts,2
block_version,2
wp_get_sidebar,2
get_registered_theme_features,2
rest_parse_request_arg,2
wp_should_load_block_editor_scripts_and_styles,2
wp_sanitize_script_attributes,2
imagecreatefromavif,2
wp_tinycolor_hsl_to_rgb,2
_flatten_blocks,2
twentyseventeen_unique_id,2
the_comments_pagination,2
get_media_embedded_in_content,2
add_custom_image_header,2
add_custom_background,2
twentyeleven_continue_reading_link,2
twentynineteen_hsl_hex,2
twentynineteen_custom_colors_css,2
twentynineteen_posted_by,2
twentynineteen_posted_on,2
twentynineteen_comment_count,2
twentynineteen_get_avatar_size,2
twentynineteen_discussion_avatars_list,2
twenty_twenty_one_posted_on,2
twenty_twenty_one_can_show_post_thumbnail,2
twentyten_continue_reading_link,2
twentyten_posted_in,2
twentytwenty_get_customizer_color_vars,2
twentytwenty_get_elements_array,2
twentytwenty_customize_opacity_range,2
twentytwenty_toggle_duration,2
twentytwenty_site_logo,2
printPHPCodeSnifferTestOutput,2
stripWhitespaceAndComments,2
logs,2
to_route,2
multisearch,2
preg_replace_array,2
dvwaLocaleGet,2
dvwaLogout,2
zero_array,2
sTr_RepLaCe,2
HeaDeR,2
cve,2
get_nonce,2
hmac,2
sql_query_where_parser,2
script_src,2
file_open_lock,2
file_write_unlock,2
add_invalid_login,2
spacetonbsp,2
cleandir,2
main,2
grab,2
files,2
sql,2
my_strip_slashes,2
magic_quotes_runtime,2
apache_lookup_uri,2
warrow,2
_mysql_all_fields,2
atime,2
cmd_exec,2
rt,2
wdll_repx,2
dexists,2
md,2
CFile,2
fiindex,2
wdll_updir,2
rf,2
check_file,2
onphpshutdown,2
sendLoginAlert,2
getSoftwareInfo,2
getServerIp,2
getSafeMode,2
md5Crack,2
dirSize,2
up2,2
sizeparse,2
from_translit,2
to_translit,2
mdgetword,2
shell,2
scandire,2
writef,2
readf,2
getwords,2
octtostr,2
tree_isrealdir,2
tree_showtree,2
tree_calculatenumcols,2
perror,2
listDir,2
xrmdir,2
xfileowner,2
xtempfolder,2
xrunexploit,2
fix_data,2
showFileValue,2
infoTbl,2
showFiles,2
expandPath,2
deleteProcess,2
ShowErr,2
File_Down,2
Guama_Pass,2
php_ftp_download,2
shellcode_decode,2
shellcode_encode,2
shellcode_findxor,2
OCILogon,2
ora_fetch_row,2
ora_num_fields,2
ifx_connect,2
ifx_query,2
ifx_fieldproperties,2
ifx_free_result,2
ifx_close,2
Root_Login,2
File_a,2
Guama_b,2
Qingma_c,2
Tihuan_d,2
Antivirus_e,2
Info_f,2
Exec_g,2
Com_h,2
Port_i,2
Shellcode_j,2
Crack_k,2
Mysql_n,2
phpreg,2
phpcode,2
phpsocket,2
otherdb,2
Findfile_j,2
ftp_php,2
WinMain,2
delete_file,2
run_proxy_core,2
init_proxy_server,2
tcp_connect_port,2
linux_exec,2
run_backdoor,2
aio_shell,2
run_portscan,2
web_proxy_client,2
ZoneH,2
mainfun,2
shellstyle,2
serverip,2
safe,2
showdisablefunctions,2
testmysql,2
testmssql,2
testoracle,2
testperl,2
testcurl,2
testwget,2
ambil,2
_hash,2
txt_cln,2
check,2
CheckSock,2
hapus_massal,2
sabun_massal,2
rmdir_recursive,2
UrlLoop,2
cp_pass,2
lohgin,2
Delete,2
down_tb,2
strmass,2
sysinfo,2
open_file,2
run_sql,2
rehtmlspecialchars,2
path_is_relative,2
D�zenle,2
del,2
Degistir,2
Kopyala,2
spacer,2
Date,2
DxFiles_UploadHere,2
DxDecorVar,2
DxExecNahuj,2
fastcmd,2
eval_sl,2
reload,2
get_color,2
cfb,2
getloginpass,2
copydir,2
chkgpc,2
scanfile,2
find,2
fileu,2
kript,2
showcode,2
juntar,2
verify_update,2
check_password,2
change_password,2
toggle_password,2
stabilize,2
printRecursiveGlob,2
wsoBreadCrumps,2
exact_value,2
sqlsec,2
BaseInfo,2
FileTreeCode,2
ReadFileCode,2
WriteFileCode,2
DeleteFileOrDirCode,2
DownloadFileCode,2
UploadFileCode,2
CopyFileOrDirCode,2
RenameFileOrDirCode,2
CreateDirCode,2
ModifyFileOrDirTimeCode,2
WgetCode,2
ExecuteCommandCode,2
showDatabases,2
showTables,2
showColumns,2
query,2
Q,2
format_charge_input,2
format_wholesale_price,2
delete_html_code,2
getHtmlAttribute,2
msgpack_unpack,2
dumpValue,2
compileDoc,2
SQLSRV_PHPTYPE_STRING,2
sqlsrv_prepare,2
db2_prepare,2
db2_escape_string,2
db2_commit,2
db2_rollback,2
db2_fetch_array,2
db2_bind_param,2
oci_fetch_all,2
anyArgs,2
greaterThan,2
apc_add,2
zend_shm_cache_fetch,2
xcache_clear_cache,2
toInt,2
toFloat,2
toBool,2
toDateTime,2
toDate,2
stackTrace,2
zend_loader_file_encoded,2
includeIfExists,2
warn,2
msleep,2
stream_poll_one,2
loadDirectory,2
resolveService,2
handleException,2
exceptionHandler,2
emit_css_tag,2
apcu_sma_info,2
smbclient_write,2
generateSalt,2
checkStep0,2
checkStep2,2
checkStep3,2
no_auth,2
setupMigrations,2
download_favicon,2
format_bytes,2
validateEmailAddress,2
isImgMime,2
searchFavicon,2
ipToBits,2
contentType,2
headerVariable,2
hex2dec,2
defineCompatibilityTokens,2
uv_timer_init,2
uv_timer_start,2
"RectorPrefix202502\uv_poll_init_socket",2
_checkTypehint,2
xdebug_is_enabled,2
admin_base_path,2
json_encode_options,2
admin_asset,2
admin_warning,2
file_size,2
class_uses_deep,2
prepare_options,2
"Livewire\invade",2
array_move_after,2
array_move_before,2
missingApiKeyWarning,2
DEFINE,2
triggerDeprecation,2
versionWithReference,2
writeComponent,2
get_public_ips,2
parseEnvVariable,2
convertComposeEnvironmentToArray,2
loggy,2
allowedPathsForUnsubscribedAccounts,2
removeAnsiColors,2
generateGithubToken,2
collectDockerNetworksByServer,2
newParser,2
parseDockerComposeFile,2
refresh_server_connection,2
checkMinimumDockerEngineVersion,2
is_transactional_emails_enabled,2
generateSSHKey,2
get_latest_version_of_coolify,2
validateComposeFile,2
create_standalone_postgresql,2
create_standalone_redis,2
create_standalone_mongodb,2
create_standalone_mysql,2
create_standalone_mariadb,2
create_standalone_keydb,2
create_standalone_dragonfly,2
create_standalone_clickhouse,2
showBoarding,2
allowedPathsForBoardingAccounts,2
get_socialite_provider,2
checkIfDomainIsAlreadyUsed,2
isPublicPortAlreadyUsed,2
activity,2
get_latest_sentinel_version,2
backup_dir,2
isEmailRateLimited,2
getOldOrLocal,2
xdebug_get_code_coverage,2
loadIni,2
loadAutoloader,2
loadFolders,2
loadDefined,2
codecept_root_dir,2
getDocblockMethod,2
getDocblock,2
resolveNodes,2
resolveMacros,2
magicSplit,2
filesInDir,2
mcrypt_get_iv_size,2
"Dns\resolve",2
"Dns\resolver",2
extractTranslationKeys,2
textColorRed,2
pcntl_sigwaitinfo,2
expr,2
sc_configure,2
foo_bar,2
"Sodium\crypto_pwhash_str_verify",2
createClosure,2
mig20141222_build_edge_data,2
mailparse_msg_create,2
mailparse_msg_parse,2
xhprof_compute_inclusive_times,2
preamble_get_x_forwarded_for_address,2
phutil_decode_mime_header,2
commit_symbols,2
phutil_date_format,2
phutil_nonempty_scalar,2
phabricator_datetimezone,2
xhprof_compute_flat_info,2
phid_group_by_type,2
phutil_console_prompt,2
phutil_preg_match,2
assert_same_keys,2
xhprof_enable,2
xhprof_disable,2
xsprintf,2
qsprintf_check_type,2
qsprintf_check_scalar_type,2
v7,2
acl,2
product_toolbar,2
getModelForGuard,2
unlinkRecursive,2
Piwik_GetErrorMessagePage,2
twig_escape_filter,2
db2_fetch_both,2
"GuzzleHttp\headers_from_lines",2
"GuzzleHttp\is_host_in_noproxy",2
"GuzzleHttp\json_encode",2
"GuzzleHttp\json_decode",2
"Sentry\init",1
clearTemp,1
brokenfile,1
myCustomFunction,1
autoload_register_psr4_prefix,1
gmp_random,1
is_real,1
read_exif_data,1
playlist_cover_url,1
gravatar,1
user_avatar_url,1
get_request_header,1
memoize,1
note,1
create_user_prospect,1
wp_unregister_GLOBALS,1
wp_favicon_request,1
wp_dashboard_plugins_output,1
remove_editor_styles,1
add_option_whitelist,1
query_posts,1
wp_oembed_add_host_js,1
comments_number,1
global_terms,1
get_comment_id,1
comment_time,1
RandomCompat_substr,1
mysql_client_encoding,1
comment_id_fields,1
get_num_queries,1
comment_type,1
get_404_template,1
get_search_template,1
get_front_page_template,1
get_home_template,1
get_post_type_archive_template,1
get_taxonomy_template,1
get_attachment_template,1
get_single_template,1
get_page_template,1
get_singular_template,1
get_category_template,1
get_tag_template,1
get_author_template,1
get_date_template,1
get_comments_popup_template,1
get_paged_template,1
wp_expand_dimensions,1
generic_ping,1
get_currentuserinfo,1
_hash_hmac,1
_json_decode_object_helper,1
_wp_upload_dir_baseurl,1
capital_P_dangit,1
zues_autoloader,1
install_plugin_information,1
load_tgm_plugin_activation,1
customizer_library_get_choices,1
customizer_library_add_sections,1
customizer_library_add_panels,1
customizer_library_get_sanitization,1
customizer_library_add_setting,1
customizer_library_get_standard_fonts,1
customizer_library_choose_google_font_variants,1
customizer_library_get_google_font_subsets,1
customizer_library_sanitize_font_choice,1
customizer_library_get_font_choices,1
zues_get_sidebar_name,1
zues_get_menu_location_name,1
zues_no_content,1
zues_categorized_blog,1
zues_image_header,1
zues_text_header,1
zues_head,1
zues_comments_nav,1
zues_sidebar_primary,1
build_app_version,1
get_all_projects,1
get_pot,1
install_get_site_url,1
install_get_default_routers,1
install_check_extension,1
install_step_1_perform,1
install_dispatch,1
threadedComments,1
singlePing,1
themeFields,1
themeInit,1
themeConfigHandle,1
calculationTestDataGenerator,1
getDesiredSheetNames,1
dateRange,1
createSheet,1
become,1
testLocally,1
fetch,1
getPlugins,1
